link,product_name,brand_name,price,img_url
https://www.glasses.com/gl-us/prada/8056597438162,b'PR 18WV',Prada,349.0,https://assets.glasses.com/is/image/Glasses/8056597438162__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/starck/8056597423953,b'SH2055T',Starck,510.0,https://assets.glasses.com/is/image/Glasses/8056597423953__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/ralph-lauren/8056597223980,b'RL6202',Ralph Lauren,113.5,https://assets.glasses.com/is/image/Glasses/8056597223980__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/arnette/888392014917,b'AN4202 FASTBALL',Arnette,104.0,https://assets.glasses.com/is/image/Glasses/888392014917__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/costa-del-mar/8056597584470,b'6A3014 Bimini Road 300',Costa,202.0,https://assets.glasses.com/is/image/Glasses/8056597584470__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/michael-kors/725125379786,b'MK3056 Naxos',Michael Kors,105.0,https://assets.glasses.com/is/image/Glasses/725125379786__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/miu-miu/8056597671927,b'MU 09WS Runway',Miu Miu,530.0,https://assets.glasses.com/is/image/Glasses/8056597671927__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/vogue-eyewear/8056597683692,b'VO5447',Vogue Eyewear,99.0,https://assets.glasses.com/is/image/Glasses/8056597683692__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/oakley/888392590169,b'OO9102 Holbrook\xe2\x84\xa2',Oakley,212.0,https://assets.glasses.com/is/image/Glasses/888392590169__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/emporio-armani/8056597729741,b'EA1138',Emporio Armani,176.0,https://assets.glasses.com/is/image/Glasses/8056597729741__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/burberry/8056597736701,b'BE2370U Samuel',Burberry,266.0,https://assets.glasses.com/is/image/Glasses/8056597736701__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/giorgio-armani/8056597753470,b'AR7232',Giorgio Armani,377.0,https://assets.glasses.com/is/image/Glasses/8056597753470__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/persol/8056597783170,b'PO3292V',Persol,327.0,https://assets.glasses.com/is/image/Glasses/8056597783170__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/burberry/8056597832533,b'BE2376 Elizabeth',Burberry,293.0,https://assets.glasses.com/is/image/Glasses/8056597832533__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/armani-exchange/7895653257498,b'AX4133S',Armani Exchange,82.0,https://assets.glasses.com/is/image/Glasses/7895653257498__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/coach/725125396431,b'HC6217 0HC6217',Coach,196.0,https://assets.glasses.com/is/image/Glasses/725125396431__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/polo-ralph-lauren/8056597821193,b'PH4194U',Polo Ralph Lauren,167.0,https://assets.glasses.com/is/image/Glasses/8056597821193__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tory-burch/725125397278,b'TY1081',Tory Burch,222.0,https://assets.glasses.com/is/image/Glasses/725125397278__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tiffany/8056597848497,b'TF2232U',Tiffany,382.0,https://assets.glasses.com/is/image/Glasses/8056597848497__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/arnette/888392464477,b'AN7176 BOBBY',Arnette,109.0,https://assets.glasses.com/is/image/Glasses/888392464477__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tiffany/8056597334686,b'TF2203B',Tiffany,284.2,https://assets.glasses.com/is/image/Glasses/8056597334686__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tory-burch/725125969178,b'TY2071',Tory Burch,222.0,https://assets.glasses.com/is/image/Glasses/725125969178__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/collection-glasses/8056597435406,b'GK1003',GLASSES.COM,55.0,https://assets.glasses.com/is/image/Glasses/8056597435406__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/oakley/888392557261,b'OX5152 Wire Tap 2.0',Oakley,335.0,https://assets.glasses.com/is/image/Glasses/888392557261__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/prada/8056597187688,b'PR 57XS',Prada,349.0,https://assets.glasses.com/is/image/Glasses/8056597187688__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/ralph-lauren/8056597157148,b'RL6198',Ralph Lauren,166.6,https://assets.glasses.com/is/image/Glasses/8056597157148__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/prada-linea-rossa/8056597533621,b'PS 51OV',Prada Linea Rossa,293.0,https://assets.glasses.com/is/image/Glasses/8056597533621__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tiffany/8056597603423,b'TF4190',Tiffany,386.0,https://assets.glasses.com/is/image/Glasses/8056597603423__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/burberry/8056597736350,b'BE2366U Katie',Burberry,266.0,https://assets.glasses.com/is/image/Glasses/8056597736350__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/coach/725125387323,b'HC8353U CD473',Coach,170.0,https://assets.glasses.com/is/image/Glasses/725125387323__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/ray-ban/8056597728645,b'RB5428 Optics',Ray-Ban,191.0,https://assets.glasses.com/is/image/Glasses/8056597728645__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/polo-ralph-lauren/8056597737531,b'PH2251U',Polo Ralph Lauren,175.0,https://assets.glasses.com/is/image/Glasses/8056597737531__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/giorgio-armani/8056597746137,b'AR8175',Giorgio Armani,375.0,https://assets.glasses.com/is/image/Glasses/8056597746137__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/emporio-armani/8056597765176,b'EA4186',Emporio Armani,185.0,https://assets.glasses.com/is/image/Glasses/8056597765176__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/persol/8056597783248,b'PO3308S',Persol,335.0,https://assets.glasses.com/is/image/Glasses/8056597783248__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/vogue-eyewear/8056597816946,b'VO5492',Vogue Eyewear,127.0,https://assets.glasses.com/is/image/Glasses/8056597816946__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/versace/8056597838511,b'VE2257',Versace,345.0,https://assets.glasses.com/is/image/Glasses/8056597838511__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/dolce-and-gabbana/8056597843072,b'DG2296',Dolce & Gabbana,372.0,https://assets.glasses.com/is/image/Glasses/8056597843072__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/armani-exchange/7895653257993,b'AX3102U',Armani Exchange,119.0,https://assets.glasses.com/is/image/Glasses/7895653257993__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/costa-del-mar/8056597852906,b'6A2006 Mariana Trench 410',Costa,177.0,https://assets.glasses.com/is/image/Glasses/8056597852906__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/gucci/889652128764,b'GG0312O',Gucci,495.0,https://assets.glasses.com/is/image/Glasses/889652128764__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/prada/8053672384079,b'PR 29RV HERITAGE',Prada,293.0,https://assets.glasses.com/is/image/Glasses/8053672384079__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/oakley/888392531148,b'OX8153 Metalink',Oakley,221.0,https://assets.glasses.com/is/image/Glasses/888392531148__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/michael-kors/725125379724,b'MK4091 Palawan',Michael Kors,166.0,https://assets.glasses.com/is/image/Glasses/725125379724__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/arnette/888392356420,b'AN7125 AKAW',Arnette,109.0,https://assets.glasses.com/is/image/Glasses/888392356420__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/collection-glasses/8056597304245,b'GK2005',GLASSES.COM,55.0,https://assets.glasses.com/is/image/Glasses/8056597304245__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/miu-miu/8056597133531,b'MU 01VS',Miu Miu,318.0,https://assets.glasses.com/is/image/Glasses/8056597133531__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/ralph-lauren/8056597352802,b'RL8188Q',Ralph Lauren,236.0,https://assets.glasses.com/is/image/Glasses/8056597352802__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/805289363606,b'RA7018',Ralph by Ralph Lauren,98.0,https://assets.glasses.com/is/image/Glasses/805289363606__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tory-burch/725125373326,b'TY4011U',Tory Burch,205.0,https://assets.glasses.com/is/image/Glasses/725125373326__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/costa-del-mar/97963910965,b'6S9104 Lido',Costa,204.0,https://assets.glasses.com/is/image/Glasses/97963910965__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/giorgio-armani/8056597737432,b'AR7233',Giorgio Armani,349.0,https://assets.glasses.com/is/image/Glasses/8056597737432__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/polo-ralph-lauren/8056597738385,b'PH2252',Polo Ralph Lauren,187.0,https://assets.glasses.com/is/image/Glasses/8056597738385__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/persol/8056597746083,b'PO3305S',Persol,307.0,https://assets.glasses.com/is/image/Glasses/8056597746083__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/ray-ban/8056597829540,b'RB4397 Corrigan Bio-Based',Ray-Ban,151.0,https://assets.glasses.com/is/image/Glasses/8056597829540__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/vogue-eyewear/8056597820523,b'VO5509S',Vogue Eyewear,90.0,https://assets.glasses.com/is/image/Glasses/8056597820523__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/versace/8056597832342,b'VE1288',Versace,283.0,https://assets.glasses.com/is/image/Glasses/8056597832342__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/emporio-armani/8056597815901,b'EA3219',Emporio Armani,163.0,https://assets.glasses.com/is/image/Glasses/8056597815901__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/burberry/8056597832908,b'BE4395 Peter',Burberry,308.0,https://assets.glasses.com/is/image/Glasses/8056597832908__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/armani-exchange/7895653261433,b'AX4115SU',Armani Exchange,91.0,https://assets.glasses.com/is/image/Glasses/7895653261433__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/burberry/8056597332606,b'BE2334 Elm',Burberry,266.0,https://assets.glasses.com/is/image/Glasses/8056597332606__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tory-burch/725125947640,b'TY2031',Tory Burch,222.0,https://assets.glasses.com/is/image/Glasses/725125947640__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/coach/725125377232,b'HC6187',Coach,196.0,https://assets.glasses.com/is/image/Glasses/725125377232__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/costa-del-mar/8056597592789,b'6A9049V PAUNCH RX',Costa,126.0,https://assets.glasses.com/is/image/Glasses/8056597592789__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/costa-del-mar/97963837620,b'6S9034 Diego',Costa,234.0,https://assets.glasses.com/is/image/Glasses/97963837620__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/prada/8056597380218,b'PR 10WV',Prada,307.0,https://assets.glasses.com/is/image/Glasses/8056597380218__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/versace/8056597533393,b'VE3309',Versace,179.2,https://assets.glasses.com/is/image/Glasses/8056597533393__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/starck/8056597584128,b'SH3080',Starck,288.0,https://assets.glasses.com/is/image/Glasses/8056597584128__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/emporio-armani/8056597614245,b'EA3193',Emporio Armani,163.0,https://assets.glasses.com/is/image/Glasses/8056597614245__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/vogue-eyewear/8056597713689,b'VO5461',Vogue Eyewear,149.0,https://assets.glasses.com/is/image/Glasses/8056597713689__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/arnette/7895653246706,b'AN4314 TRIGON',Arnette,90.0,https://assets.glasses.com/is/image/Glasses/7895653246706__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/michael-kors/725125388153,b'MK2177 Cheyenne',Michael Kors,159.0,https://assets.glasses.com/is/image/Glasses/725125388153__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/ray-ban/8056597725446,b'RB7216 New Clubmaster Optics',Ray-Ban,191.0,https://assets.glasses.com/is/image/Glasses/8056597725446__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/8056597807111,b'RA7149U',Ralph by Ralph Lauren,141.0,https://assets.glasses.com/is/image/Glasses/8056597807111__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/persol/8056597831123,b'PO3315V',Persol,300.0,https://assets.glasses.com/is/image/Glasses/8056597831123__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/giorgio-armani/8056597833233,b'AR7240',Giorgio Armani,377.0,https://assets.glasses.com/is/image/Glasses/8056597833233__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/dolce-and-gabbana/8056597228138,b'DG3328',Dolce & Gabbana,194.6,https://assets.glasses.com/is/image/Glasses/8056597228138__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/oakley/888392344335,b'OX8140 Litebeam',Oakley,164.0,https://assets.glasses.com/is/image/Glasses/888392344335__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/michael-kors/725125961486,b'MK3012 Adrianna IV',Michael Kors,166.0,https://assets.glasses.com/is/image/Glasses/725125961486__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/ray-ban/8053672359015,b'RB3526',Ray-Ban,140.0,https://assets.glasses.com/is/image/Glasses/8053672359015__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/polo-ralph-lauren/8056597534505,b'PH2237U',Polo Ralph Lauren,150.0,https://assets.glasses.com/is/image/Glasses/8056597534505__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/ralph-lauren/8056597157056,b'RL6201',Ralph Lauren,119.0,https://assets.glasses.com/is/image/Glasses/8056597157056__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/starck/8056597224635,b'SH3063',Starck,119.0,https://assets.glasses.com/is/image/Glasses/8056597224635__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/versace/8056597524216,b'VE3305',Versace,256.0,https://assets.glasses.com/is/image/Glasses/8056597524216__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/costa-del-mar/8056597584050,b'6A9016V Rinconcito RX',Costa,139.0,https://assets.glasses.com/is/image/Glasses/8056597584050__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/arnette/888392582676,b'AN7207 CHUUTT',Arnette,99.0,https://assets.glasses.com/is/image/Glasses/888392582676__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tiffany/8056597600514,b'TF2221',Tiffany,357.0,https://assets.glasses.com/is/image/Glasses/8056597600514__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/8056597617581,b'RA6051',Ralph by Ralph Lauren,141.0,https://assets.glasses.com/is/image/Glasses/8056597617581__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tory-burch/725125390828,b'TY7184U',Tory Burch,188.0,https://assets.glasses.com/is/image/Glasses/725125390828__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/coach/725125391580,b'HC8358U CD471',Coach,183.0,https://assets.glasses.com/is/image/Glasses/725125391580__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/giorgio-armani/8056597733410,b'AR8171',Giorgio Armani,490.0,https://assets.glasses.com/is/image/Glasses/8056597733410__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/persol/8056597743310,b'PO3301V',Persol,300.0,https://assets.glasses.com/is/image/Glasses/8056597743310__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/vogue-eyewear/8056597814157,b'VO5480S',Vogue Eyewear,102.0,https://assets.glasses.com/is/image/Glasses/8056597814157__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/emporio-armani/8056597817035,b'EA4198',Emporio Armani,172.0,https://assets.glasses.com/is/image/Glasses/8056597817035__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/burberry/8056597826686,b'BE4392U Briar',Burberry,281.0,https://assets.glasses.com/is/image/Glasses/8056597826686__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/polo-ralph-lauren/8053672326321,b'PH2065',Polo Ralph Lauren,173.0,https://assets.glasses.com/is/image/Glasses/8053672326321__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/8053672801378,b'RA7089',Ralph by Ralph Lauren,77.5,https://assets.glasses.com/is/image/Glasses/8053672801378__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/giorgio-armani/8056597104845,b'AR 101M',Giorgio Armani,375.0,https://assets.glasses.com/is/image/Glasses/8056597104845__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/costa-del-mar/97963813099,b'6S9037 Panga',Costa,193.0,https://assets.glasses.com/is/image/Glasses/97963813099__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/coach/725125005272,b'HC6129',Coach,93.5,https://assets.glasses.com/is/image/Glasses/725125005272__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/burberry/713132575499,b'BE2128',Burberry,266.0,https://assets.glasses.com/is/image/Glasses/713132575499__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/persol/8056597393942,b'PO3263V',Persol,286.0,https://assets.glasses.com/is/image/Glasses/8056597393942__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/starck/8056597291989,b'SH3068',Starck,119.0,https://assets.glasses.com/is/image/Glasses/8056597291989__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/prada/8056597378147,b'PR 08WV',Prada,279.0,https://assets.glasses.com/is/image/Glasses/8056597378147__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/ralph-lauren/8056597224291,b'RL7068',Ralph Lauren,118.0,https://assets.glasses.com/is/image/Glasses/8056597224291__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/gucci/889652324616,b'GG0875S',Gucci,505.0,https://assets.glasses.com/is/image/Glasses/889652324616__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/miu-miu/8056597541541,b'MU 51WS',Miu Miu,439.0,https://assets.glasses.com/is/image/Glasses/8056597541541__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tiffany/8056597491969,b'TF2213',Tiffany,193.5,https://assets.glasses.com/is/image/Glasses/8056597491969__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/arnette/888392594402,b'AN4303 POLL-OCK',Arnette,70.0,https://assets.glasses.com/is/image/Glasses/888392594402__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/armani-exchange/7895653246003,b'AX4127S',Armani Exchange,82.0,https://assets.glasses.com/is/image/Glasses/7895653246003__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tory-burch/725125389365,b'TY2127U',Tory Burch,205.0,https://assets.glasses.com/is/image/Glasses/725125389365__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tiffany/8056597752756,b'TF4199',Tiffany,412.0,https://assets.glasses.com/is/image/Glasses/8056597752756__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/vogue-eyewear/8056597811583,b'VO5511 0VO5511',Vogue Eyewear,99.0,https://assets.glasses.com/is/image/Glasses/8056597811583__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/emporio-armani/8056597819749,b'EA3223U',Emporio Armani,189.0,https://assets.glasses.com/is/image/Glasses/8056597819749__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/ray-ban/8056597840484,b'RB7215 Erik Optics',Ray-Ban,191.0,https://assets.glasses.com/is/image/Glasses/8056597840484__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/dolce-and-gabbana/8056597843522,b'DG3372',Dolce & Gabbana,300.0,https://assets.glasses.com/is/image/Glasses/8056597843522__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/dolce-and-gabbana/8056597231411,b'DG5059',Dolce & Gabbana,146.3,https://assets.glasses.com/is/image/Glasses/8056597231411__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/coach/725125932172,b'HC6065',Coach,228.0,https://assets.glasses.com/is/image/Glasses/725125932172__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/vogue-eyewear/8056597681162,b'VO5440S',Vogue Eyewear,99.0,https://assets.glasses.com/is/image/Glasses/8056597681162__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/burberry/8056597733991,b'BE1372 Malcolm',Burberry,293.0,https://assets.glasses.com/is/image/Glasses/8056597733991__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/costa-del-mar/97963666138,b'6S9018 Rincon',Costa,213.0,https://assets.glasses.com/is/image/Glasses/97963666138__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/arnette/888392474681,b'AN4267 GOEMON',Arnette,84.0,https://assets.glasses.com/is/image/Glasses/888392474681__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/polo-ralph-lauren/8056597106832,b'PH4159',Polo Ralph Lauren,84.0,https://assets.glasses.com/is/image/Glasses/8056597106832__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/giorgio-armani/8053672941661,b'AR7164',Giorgio Armani,167.0,https://assets.glasses.com/is/image/Glasses/8053672941661__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/miu-miu/8056597540681,b'MU 05WS',Miu Miu,309.5,https://assets.glasses.com/is/image/Glasses/8056597540681__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/costa-del-mar/97963911061,b'6S9049 Paunch',Costa,191.0,https://assets.glasses.com/is/image/Glasses/97963911061__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/michael-kors/725125379403,b'MK2158 Makena',Michael Kors,140.0,https://assets.glasses.com/is/image/Glasses/725125379403__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tory-burch/725125381680,b'TY2122U',Tory Burch,187.0,https://assets.glasses.com/is/image/Glasses/725125381680__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/burberry/8056597705356,b'BE4376U Jarvis',Burberry,281.0,https://assets.glasses.com/is/image/Glasses/8056597705356__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/emporio-armani/8056597726726,b'EA3212',Emporio Armani,189.0,https://assets.glasses.com/is/image/Glasses/8056597726726__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/ray-ban/8056597829304,b'RB4395 Kiliane Bio-Based',Ray-Ban,151.0,https://assets.glasses.com/is/image/Glasses/8056597829304__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/persol/8056597823760,b'PO3315S',Persol,307.0,https://assets.glasses.com/is/image/Glasses/8056597823760__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/oakley/888392604804,b'OX8139 Kylian Mbapp\xc3\xa9 Signature Series HSTN',Oakley,164.0,https://assets.glasses.com/is/image/Glasses/888392604804__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/prada/8056597245890,b'PR 03WV',Prada,279.0,https://assets.glasses.com/is/image/Glasses/8056597245890__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tiffany/8056597159029,b'TF2194',Tiffany,357.0,https://assets.glasses.com/is/image/Glasses/8056597159029__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/oakley/888392581211,b'OO9100 Leffingwell',Oakley,212.0,https://assets.glasses.com/is/image/Glasses/888392581211__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/emporio-armani/8056597211857,b'EA4150',Emporio Armani,138.6,https://assets.glasses.com/is/image/Glasses/8056597211857__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/polo-ralph-lauren/8056597221252,b'PH4167',Polo Ralph Lauren,155.0,https://assets.glasses.com/is/image/Glasses/8056597221252__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/persol/8056597444019,b'PO5005VT',Persol,370.0,https://assets.glasses.com/is/image/Glasses/8056597444019__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/starck/8056597424622,b'SH2056T',Starck,266.0,https://assets.glasses.com/is/image/Glasses/8056597424622__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/coach/725125376617,b'HC6186',Coach,209.0,https://assets.glasses.com/is/image/Glasses/725125376617__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/tory-burch/725125381529,b'TY7171U',Tory Burch,188.0,https://assets.glasses.com/is/image/Glasses/725125381529__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/8056597602389,b'RA7136',Ralph by Ralph Lauren,127.0,https://assets.glasses.com/is/image/Glasses/8056597602389__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/miu-miu/8056597671965,b'MU 10WS',Miu Miu,530.0,https://assets.glasses.com/is/image/Glasses/8056597671965__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/gucci/889652378503,b'GG1084S',Gucci,505.0,https://assets.glasses.com/is/image/Glasses/889652378503__001.png?impolicy=GL_g-thumbnail-plp
https://www.glasses.com/gl-us/dolce-and-gabbana/8056597756907,b'DG3363',Dolce & Gabbana,274.0,https://assets.glasses.com/is/image/Glasses/8056597756907__001.png?impolicy=GL_g-thumbnail-plp
